PERMNO,DATE,RET,YEAR
11999,08/26/2010,0.010204,2010
11999,08/27/2010,0.065320,2010
11999,08/30/2010,0.044248,2010
11999,08/31/2010,0.013922,2010
11999,09/01/2010,0.054925,2010
11999,09/02/2010,0.000000,2010
11999,09/03/2010,0.103565,2010
11999,09/07/2010,0.128205,2010
11999,09/08/2010,-0.005000,2010
11999,09/09/2010,0.052535,2010
11999,09/10/2010,0.008246,2010
11999,09/13/2010,0.016789,2010
11999,09/14/2010,-0.028366,2010
11999,09/15/2010,-0.088889,2010
11999,09/16/2010,0.008130,2010
11999,09/17/2010,0.053131,2010
11999,09/20/2010,0.030631,2010
11999,09/21/2010,0.068619,2010
11999,09/22/2010,-0.036401,2010
11999,09/23/2010,0.092105,2010
11999,09/24/2010,0.080839,2010
11999,09/27/2010,0.045667,2010
11999,09/28/2010,-0.105915,2010
11999,09/29/2010,0.028077,2010
11999,09/30/2010,0.058361,2010
11999,10/01/2010,0.045599,2010
11999,10/04/2010,-0.010142,2010
11999,10/05/2010,-0.009563,2010
11999,10/06/2010,-0.038965,2010
11999,10/07/2010,-0.026193,2010
11999,10/08/2010,-0.014001,2010
11999,10/11/2010,0.036248,2010
11999,10/12/2010,-0.008655,2010
11999,10/13/2010,0.009822,2010
11999,10/14/2010,0.028458,2010
11999,10/15/2010,-0.010508,2010
11999,10/18/2010,0.095929,2010
11999,10/19/2010,0.106589,2010
11999,10/20/2010,-0.045826,2010
11999,10/21/2010,-0.020190,2010
11999,10/22/2010,-0.010615,2010
11999,10/25/2010,-0.008520,2010
11999,10/26/2010,0.119669,2010
11999,10/27/2010,0.096077,2010
11999,10/28/2010,-0.121110,2010
11999,10/29/2010,0.044556,2010
11999,11/01/2010,-0.065537,2010
11999,11/02/2010,0.051088,2010
11999,11/03/2010,-0.019845,2010
11999,11/04/2010,0.071303,2010
11999,11/05/2010,-0.027390,2010
11999,11/08/2010,-0.008448,2010
11999,11/09/2010,0.001136,2010
11999,11/10/2010,0.017021,2010
11999,11/11/2010,0.010321,2010
11999,11/12/2010,-0.024848,2010
11999,11/15/2010,-0.060023,2010
11999,11/16/2010,-0.040361,2010
11999,11/17/2010,-0.061833,2010
11999,11/18/2010,-0.049515,2010
11999,11/19/2010,0.067230,2010
11999,11/22/2010,0.041887,2010
11999,11/23/2010,-0.036404,2010
11999,11/24/2010,0.015112,2010
11999,11/26/2010,-0.018123,2010
11999,11/29/2010,-0.024390,2010
11999,11/30/2010,-0.019595,2010
11999,12/01/2010,0.033770,2010
11999,12/02/2010,-0.051667,2010
11999,12/03/2010,-0.022847,2010
11999,12/06/2010,0.182014,2010
11999,12/07/2010,-0.012477,2010
11999,12/08/2010,-0.044992,2010
11999,12/09/2010,-0.006454,2010
11999,12/10/2010,0.015914,2010
11999,12/13/2010,0.095908,2010
11999,12/14/2010,-0.014294,2010
11999,12/15/2010,0.094407,2010
11999,12/16/2010,0.039210,2010
11999,12/17/2010,-0.004424,2010
11999,12/20/2010,0.025876,2010
11999,12/21/2010,0.131975,2010
11999,12/22/2010,-0.024533,2010
11999,12/23/2010,0.046377,2010
11999,12/27/2010,0.090187,2010
11999,12/28/2010,-0.065938,2010
11999,12/29/2010,0.067562,2010
11999,12/30/2010,0.054564,2010
11999,12/31/2010,-0.040200,2010
12073,01/03/2005,-0.018257,2005
12073,01/04/2005,-0.019644,2005
12073,01/05/2005,-0.006412,2005
12073,01/06/2005,-0.010756,2005
12073,01/07/2005,0.006252,2005
12073,01/10/2005,-0.001351,2005
12073,01/11/2005,-0.005139,2005
12073,01/12/2005,-0.002175,2005
12073,01/13/2005,-0.005450,2005
12073,01/14/2005,0.001644,2005
12073,01/18/2005,0.009847,2005
12073,01/19/2005,0.013001,2005
12073,01/20/2005,-0.013904,2005
12073,01/21/2005,0.009761,2005
12073,01/24/2005,0.009667,2005
12073,01/25/2005,-0.006649,2005
12073,01/26/2005,0.005623,2005
